il,iw,pw,ro,frequency,return loss,gain
1.4638501094227996,1.4638501094228002,0.7955476507295045,-0.292770021884559,7.8616,-32.731221503398,6.62062622876226
1.4638501094227996,1.4638501094228002,0.24150553682859896,-0.292770021884559,6.7825,-30.8801459312,4.307664204534578
1.4638501094227996,1.4638501094228002,-0.31253657707230353,-0.292770021884559,8.7526,-29.567707889597,8.512299906673508
1.4638501094227996,1.4638501094228002,-0.8665786909732076,-0.292770021884559,7.3369,-22.562677799514,6.3401870298548495
1.4638501094227996,1.4638501094228002,-1.4206208048741116,-0.292770021884559,2.6344,-13.466561998094,0.3326982485108929
1.4638501094227996,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-21.387301039896,1.7568097336570323
1.4638501094227996,1.4638501094228002,0.7955476507295045,-0.8783100656536795,7.8715,-35.570461853261,6.6105861934277845
1.4638501094227996,1.4638501094228002,0.24150553682859896,-0.8783100656536795,6.7825,-29.902352149282,4.335420913078639
1.4638501094227996,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,8.7526,-30.466988292192,8.539005210214235
1.4638501094227996,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,7.3369,-22.402935502235,6.300716906724678
1.4638501094227996,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,2.6344,-13.424200588698,0.3045323102595643
1.4638501094227996,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-21.557115698931,1.8147615334838043
1.4638501094227996,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4263,-34.354254434068,3.404327790436593
1.4638501094227996,1.4638501094228002,0.24150553682859896,-1.4638501094228,6.8023,-30.444095983251,4.320374385945536
1.4638501094227996,1.4638501094228002,-0.31253657707230353,-1.4638501094228,8.7229,-37.679803978821,8.504399473323991
1.4638501094227996,1.4638501094228002,-0.8665786909732076,-1.4638501094228,7.327,-22.316067773808,6.330113428609573
1.4638501094227996,1.4638501094228002,-1.4206208048741116,-1.4638501094228,5.0797,-13.570728203769,5.569592450743605
0.8783100656536798,1.4638501094228002,1.5626828853615238,1.4638501094228,4.2778,-20.664921979642,1.562387298389786
0.8783100656536798,1.4638501094228002,0.7955476507295045,1.4638501094228,4.4362,-29.96974780724,3.331392127429539
0.8783100656536798,1.4638501094228002,0.24150553682859896,1.4638501094228,6.8023,-29.10291194315,4.282341859593755
0.8783100656536798,1.4638501094228002,-0.31253657707230353,1.4638501094228,8.7229,-27.883581461591,8.494633045979521
0.8783100656536798,1.4638501094228002,-0.8665786909732076,1.4638501094228,8.8516,-22.062018779921,8.287977902412509
0.8783100656536798,1.4638501094228002,-1.4206208048741116,1.4638501094228,6.4756,-15.536171273616,4.16243038032998
0.8783100656536798,1.4638501094228002,1.5626828853615238,0.8783100656536795,4.2778,-20.604341320163,1.513280286912076
0.8783100656536798,1.4638501094228002,0.7955476507295045,0.8783100656536795,8.1289,-36.27309173229,7.132995251445802
0.8783100656536798,1.4638501094228002,0.24150553682859896,0.8783100656536795,6.8023,-28.668507530277,4.280727205856761
0.8783100656536798,1.4638501094228002,-0.31253657707230353,0.8783100656536795,8.6833,-30.374419223654,8.544725270442488
0.8783100656536798,1.4638501094228002,-0.8665786909732076,0.8783100656536795,8.8417,-22.617382090359,8.429840712368387
0.8783100656536798,1.4638501094228002,-1.4206208048741116,0.8783100656536795,6.4756,-15.452049259049,4.062426234190922
0.8783100656536798,1.4638501094228002,1.5626828853615238,0.292770021884559,4.2778,-20.220356239855,1.5478953584881694
0.8783100656536798,1.4638501094228002,0.7955476507295045,0.292770021884559,4.4362,-40.802535117536,3.487905354796829
0.8783100656536798,1.4638501094228002,0.24150553682859896,0.292770021884559,6.8023,-30.150978231213,4.262925348892302
0.8783100656536798,1.4638501094228002,-0.31253657707230353,0.292770021884559,8.6734,-31.426707514791,8.560060329447385
0.8783100656536798,1.4638501094228002,-0.8665786909732076,0.292770021884559,8.8417,-22.415185844934,8.416539707822064
0.8783100656536798,1.4638501094228002,-1.4206208048741116,0.292770021884559,2.6344,-13.036073104604,0.2774006481942797
0.8783100656536798,1.4638501094228002,1.5626828853615238,-0.292770021884559,4.2778,-20.460675203975,1.5849344516330626
0.8783100656536798,1.4638501094228002,0.7955476507295045,-0.292770021884559,4.4362,-30.786899698001,3.497566222186974
0.8783100656536798,1.4638501094228002,0.24150553682859896,-0.292770021884559,6.8023,-30.34615873953,4.2494221005740425
0.8783100656536798,1.4638501094228002,-0.31253657707230353,-0.292770021884559,8.6734,-30.977958434122,8.618203254198185
0.8783100656536798,1.4638501094228002,-0.8665786909732076,-0.292770021884559,8.8417,-23.451722001835,8.361306616077181
0.8783100656536798,1.4638501094228002,-1.4206208048741116,-0.292770021884559,6.4756,-15.701376066444,4.00606159748585
0.8783100656536798,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-20.732712570048,1.5691420520602508
0.8783100656536798,1.4638501094228002,0.7955476507295045,-0.8783100656536795,4.4362,-34.596418866792,3.530589332214926
0.8783100656536798,1.4638501094228002,0.24150553682859896,-0.8783100656536795,6.8023,-28.995146438086,4.276667472797165
0.8783100656536798,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,8.6932,-30.667921250349,8.486106714938959
0.8783100656536798,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,8.8417,-22.726510744214,8.300334512503548
0.8783100656536798,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,6.4756,-15.478042431844,4.057882819049294
0.8783100656536798,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-19.66728943052,1.6169159651341958
0.8783100656536798,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4362,-33.192381696648,3.4694757197725474
0.8783100656536798,1.4638501094228002,0.24150553682859896,-1.4638501094228,6.8023,-28.917064523612,4.283025933353475
0.8783100656536798,1.4638501094228002,-0.31253657707230353,-1.4638501094228,8.6833,-31.470975607274,8.513200964713546
0.8783100656536798,1.4638501094228002,-0.8665786909732076,-1.4638501094228,8.8516,-22.817482056457,8.324030227718403
0.8783100656536798,1.4638501094228002,-1.4206208048741116,-1.4638501094228,2.6344,-12.984602932486,0.2793867583384601
0.2927700218845599,1.4638501094228002,1.5626828853615238,1.4638501094228,4.2778,-19.595604162225,1.318137086280128
0.2927700218845599,1.4638501094228002,0.7955476507295045,1.4638501094228,4.4362,-31.195765358957,3.2832290304956797
0.2927700218845599,1.4638501094228002,0.24150553682859896,1.4638501094228,6.7924,-30.25123310035,4.171648676902485
0.2927700218845599,1.4638501094228002,-0.31253657707230353,1.4638501094228,6.94,-23.865036631026,5.1057783401389
0.2927700218845599,1.4638501094228002,-0.8665786909732076,1.4638501094228,8.8417,-28.372747154321,8.252838482512637
0.2927700218845599,1.4638501094228002,-1.4206208048741116,1.4638501094228,6.4756,-13.974065218773,4.050411705435861
0.2927700218845599,1.4638501094228002,1.5626828853615238,0.8783100656536795,4.2778,-19.777388298598,1.3634280219283457
0.2927700218845599,1.4638501094228002,0.7955476507295045,0.8783100656536795,4.4362,-30.837610263869,3.3031883152320765
0.2927700218845599,1.4638501094228002,0.24150553682859896,0.8783100656536795,6.7924,-29.210987480963,4.220060966699343
0.2927700218845599,1.4638501094228002,-0.31253657707230353,0.8783100656536795,6.9508,-22.941668739491,5.14313371085218
0.2927700218845599,1.4638501094228002,-0.8665786909732076,0.8783100656536795,8.8318,-28.515060828229,8.360999238495282
0.2927700218845599,1.4638501094228002,-1.4206208048741116,0.8783100656536795,6.4756,-13.983772140632,3.9566859485594983
0.2927700218845599,1.4638501094228002,1.5626828853615238,0.292770021884559,4.2778,-19.665598868836,1.3213473885517346
0.2927700218845599,1.4638501094228002,0.7955476507295045,0.292770021884559,4.4362,-29.701430290188,3.302378519298109
0.2927700218845599,1.4638501094228002,0.24150553682859896,0.292770021884559,6.7924,-29.632821814225,4.219732292476625
0.2927700218845599,1.4638501094228002,-0.31253657707230353,0.292770021884559,8.6932,-22.447374230409,8.336202097684794
0.2927700218845599,1.4638501094228002,-0.8665786909732076,0.292770021884559,8.8318,-29.964681588105,8.275049157454067
0.2927700218845599,1.4638501094228002,-1.4206208048741116,0.292770021884559,6.4756,-14.0051534277,3.9655866718320434
0.2927700218845599,1.4638501094228002,1.5626828853615238,-0.292770021884559,4.2778,-19.506568447977,1.3575213430475437
0.2927700218845599,1.4638501094228002,0.7955476507295045,-0.292770021884559,4.4362,-32.342601705995,3.303745396071115
0.2927700218845599,1.4638501094228002,0.24150553682859896,-0.292770021884559,6.7924,-29.471564842495,4.228380919448746
0.2927700218845599,1.4638501094228002,-0.31253657707230353,-0.292770021884559,8.6833,-26.248434957805,8.419117549313045
0.2927700218845599,1.4638501094228002,-0.8665786909732076,-0.292770021884559,8.8318,-29.674815818201,8.23196012206012
0.2927700218845599,1.4638501094228002,-1.4206208048741116,-0.292770021884559,6.4756,-13.869669271378,3.9862218071065625
0.2927700218845599,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-19.548813785774,1.2999979410466438
0.2927700218845599,1.4638501094228002,0.7955476507295045,-0.8783100656536795,4.4362,-34.262874321933,3.3132035082177937
0.2927700218845599,1.4638501094228002,0.24150553682859896,-0.8783100656536795,6.7924,-29.214113119574,4.198474420888056
0.2927700218845599,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,8.6833,-22.616277641867,8.410979189359571
0.2927700218845599,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,8.8318,-29.267215561457,8.368319618453073
0.2927700218845599,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,6.4756,-13.720512319564,3.977804014576807
0.2927700218845599,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-19.324241999131,1.3248416715216926
0.2927700218845599,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4362,-30.294030494362,3.322071915216519
0.2927700218845599,1.4638501094228002,0.24150553682859896,-1.4638501094228,6.7924,-29.667995860592,4.213767446343142
0.2927700218845599,1.4638501094228002,-0.31253657707230353,-1.4638501094228,8.6635,-23.255883188912,8.482308885461688
0.2927700218845599,1.4638501094228002,-0.8665786909732076,-1.4638501094228,8.8318,-28.712198997342,8.285191261869677
0.2927700218845599,1.4638501094228002,-1.4206208048741116,-1.4638501094228,6.4756,-14.108230037524,3.9858162043545033
-0.29277002188456025,1.4638501094228002,1.5626828853615238,1.4638501094228,4.2778,-19.008958741897,1.1638995836545027
-0.29277002188456025,1.4638501094228002,0.7955476507295045,1.4638501094228,8.2972,-21.192868440577,7.489839246300709
-0.29277002188456025,1.4638501094228002,0.24150553682859896,1.4638501094228,6.7825,-28.873997311388,4.137165560441685
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,1.4638501094228,6.9409,-23.4126101026,5.120807081099955
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,1.4638501094228,8.8219,-43.782216794102,8.157925371227865
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,1.4638501094228,7.5646,-16.478104812285,7.189714433719068
-0.29277002188456025,1.4638501094228002,1.5626828853615238,0.8783100656536795,4.2778,-19.097949227572,1.1661073278911154
-0.29277002188456025,1.4638501094228002,0.7955476507295045,0.8783100656536795,4.4362,-30.683500407244,3.059651980758553
-0.29277002188456025,1.4638501094228002,0.24150553682859896,0.8783100656536795,6.7825,-29.132228251743,4.148904515114117
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,0.8783100656536795,6.9607,-22.184655438893,5.043519532248432
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,0.8783100656536795,8.8219,-38.149133097967,8.152994814830208
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,0.8783100656536795,7.5745,-16.4433960333,7.245654252193632
-0.29277002188456025,1.4638501094228002,1.5626828853615238,0.292770021884559,4.2778,-19.44745297872,1.1727578524715372
-0.29277002188456025,1.4638501094228002,0.7955476507295045,0.292770021884559,4.4362,-29.654531652323,3.0377379432410123
-0.29277002188456025,1.4638501094228002,0.24150553682859896,0.292770021884559,6.7825,-29.379584391325,4.161654316620194
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,0.292770021884559,6.9607,-22.441561317539,5.064732069639853
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,0.292770021884559,8.812,-37.081559595788,8.25410038620069
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,0.292770021884559,7.5646,-16.611948425836,7.178306963002376
-0.29277002188456025,1.4638501094228002,1.5626828853615238,-0.292770021884559,4.2778,-18.685832007121,1.1771444124339328
-0.29277002188456025,1.4638501094228002,0.7955476507295045,-0.292770021884559,4.4362,-30.654183202734,2.9975856556200613
-0.29277002188456025,1.4638501094228002,0.24150553682859896,-0.292770021884559,6.7924,-29.100362748274,4.160716723367221
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,-0.292770021884559,6.9607,-22.353896988167,5.041337241118431
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,-0.292770021884559,8.8219,-37.483468419908,8.20948350048343
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,-0.292770021884559,7.5844,-15.885290811183,7.252324884639844
-0.29277002188456025,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-19.169848954069,1.1688312523305608
-0.29277002188456025,1.4638501094228002,0.7955476507295045,-0.8783100656536795,4.4362,-30.21611651408,3.0226193424500285
-0.29277002188456025,1.4638501094228002,0.24150553682859896,-0.8783100656536795,6.7825,-28.239947106051,4.173689079762739
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,4.6837,-28.48757185622,4.768469108593711
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,8.812,-34.362912662705,8.136129425793447
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,7.5646,-16.448224508521,7.167423648876379
-0.29277002188456025,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-18.558623941358,1.1702896086310686
-0.29277002188456025,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4362,-31.477502691487,3.0484294373047724
-0.29277002188456025,1.4638501094228002,0.24150553682859896,-1.4638501094228,6.7627,-27.625097061658,4.1709605061293145
-0.29277002188456025,1.4638501094228002,-0.31253657707230353,-1.4638501094228,4.6837,-29.291429266081,4.799821896109876
-0.29277002188456025,1.4638501094228002,-0.8665786909732076,-1.4638501094228,8.8417,-39.713079267451,8.005414028052972
-0.29277002188456025,1.4638501094228002,-1.4206208048741116,-1.4638501094228,7.5646,-16.563043714924,7.177455429620341
-0.8783100656536801,1.4638501094228002,1.5626828853615238,1.4638501094228,4.2778,-18.236544994587,1.145669661290458
-0.8783100656536801,1.4638501094228002,0.7955476507295045,1.4638501094228,4.4461,-22.207034890245,2.619567194741132
-0.8783100656536801,1.4638501094228002,0.24150553682859896,1.4638501094228,7.9705,-48.119795779366,7.641239941010342
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,1.4638501094228,6.9508,-22.907308964305,5.040108501568996
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,1.4638501094228,8.812,-22.8787580279,7.883325839861224
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,1.4638501094228,7.6141,-22.147403781424,7.430827504251043
-0.8783100656536801,1.4638501094228002,1.5626828853615238,0.8783100656536795,4.2778,-18.433501011276,1.1524105692508346
-0.8783100656536801,1.4638501094228002,0.7955476507295045,0.8783100656536795,4.4362,-27.510358425697,2.6355853836970256
-0.8783100656536801,1.4638501094228002,0.24150553682859896,0.8783100656536795,7.9705,-42.599507729972,7.608435969612026
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,0.8783100656536795,6.9508,-22.937445622487,5.0024045793706335
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,0.8783100656536795,8.812,-23.400532460799,7.951004264152448
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,0.8783100656536795,7.6042,-23.339003105138,7.383370091227699
-0.8783100656536801,1.4638501094228002,1.5626828853615238,0.292770021884559,4.2778,-18.471223094768,1.153557135083012
-0.8783100656536801,1.4638501094228002,0.7955476507295045,0.292770021884559,4.4362,-29.586875541774,2.586328030730667
-0.8783100656536801,1.4638501094228002,0.24150553682859896,0.292770021884559,7.9705,-43.866063145348,7.630605821813239
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,0.292770021884559,6.9508,-23.115549168883,5.019990937098427
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,0.292770021884559,8.8021,-22.234518276412,7.937480688476523
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,0.292770021884559,7.6042,-23.088240096956,7.392653633064015
-0.8783100656536801,1.4638501094228002,1.5626828853615238,-0.292770021884559,4.2679,-17.98465117232,1.1564559360549205
-0.8783100656536801,1.4638501094228002,0.7955476507295045,-0.292770021884559,4.4461,-26.389530532563,2.6178249873076025
-0.8783100656536801,1.4638501094228002,0.24150553682859896,-0.292770021884559,7.9705,-44.145980742767,7.669106583408059
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,-0.292770021884559,6.9508,-22.908925494889,5.065282951092656
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,-0.292770021884559,8.812,-22.900078618556,7.909453067355844
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,-0.292770021884559,7.624,-21.774814219934,7.452545769842136
-0.8783100656536801,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-18.243523289745,1.1095901546227425
-0.8783100656536801,1.4638501094228002,0.7955476507295045,-0.8783100656536795,4.4362,-29.770290609364,2.5924044015639875
-0.8783100656536801,1.4638501094228002,0.24150553682859896,-0.8783100656536795,7.9705,-43.587051632894,7.680031900405058
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,6.9508,-23.166548584536,5.011354025595212
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,8.812,-22.895792107917,7.848242887197233
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,7.6141,-22.324737136335,7.420869188358138
-0.8783100656536801,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-18.259737795203,1.1551482107269606
-0.8783100656536801,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4362,-29.614371456548,2.6014110225703506
-0.8783100656536801,1.4638501094228002,0.24150553682859896,-1.4638501094228,7.9705,-47.230543208848,7.684353973377616
-0.8783100656536801,1.4638501094228002,-0.31253657707230353,-1.4638501094228,6.9508,-22.960928097181,5.088227244994286
-0.8783100656536801,1.4638501094228002,-0.8665786909732076,-1.4638501094228,8.812,-23.516322787567,7.861923147609946
-0.8783100656536801,1.4638501094228002,-1.4206208048741116,-1.4638501094228,7.6141,-21.794387352447,7.429122157239318
-1.4638501094227998,1.4638501094228002,1.5626828853615238,1.4638501094228,4.2778,-17.330086257449,1.0864006538771014
-1.4638501094227998,1.4638501094228002,0.7955476507295045,1.4638501094228,4.4362,-26.232472600979,1.805359190024299
-1.4638501094227998,1.4638501094228002,0.24150553682859896,1.4638501094228,4.5649,-30.336248280501,2.9223373380197635
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,1.4638501094228,6.94,-23.266543789413,4.9250255589254
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,1.4638501094228,8.7922,-16.201119735489,7.625082465756101
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,1.4638501094228,7.7131,-49.57829956106,7.845418268140912
-1.4638501094227998,1.4638501094228002,1.5626828853615238,0.8783100656536795,4.2778,-17.349259276006,1.115888187536795
-1.4638501094227998,1.4638501094228002,0.7955476507295045,0.8783100656536795,4.4362,-25.469629416832,1.7930749743326877
-1.4638501094227998,1.4638501094228002,0.24150553682859896,0.8783100656536795,4.5649,-34.570929470083,2.896725718946623
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,0.8783100656536795,6.94,-23.182150216995,4.9177974679934
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,0.8783100656536795,8.7922,-15.989258076658,7.511158674848149
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,0.8783100656536795,7.7032,-43.384380464607,7.836192559867253
-1.4638501094227998,1.4638501094228002,1.5626828853615238,0.292770021884559,4.2778,-17.178502062888,1.077105287477926
-1.4638501094227998,1.4638501094228002,0.7955476507295045,0.292770021884559,4.4362,-24.306063071308,1.8827806963040363
-1.4638501094227998,1.4638501094228002,0.24150553682859896,0.292770021884559,4.5649,-34.117928345083,2.9278218274955767
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,0.292770021884559,6.94,-23.498043069268,4.9468743497712
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,0.292770021884559,4.852,-16.124527153788,5.43213965656821
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,0.292770021884559,7.7032,-42.684726777622,7.830465822020521
-1.4638501094227998,1.4638501094228002,1.5626828853615238,-0.292770021884559,4.2778,-17.326473169614,1.0687807279122503
-1.4638501094227998,1.4638501094228002,0.7955476507295045,-0.292770021884559,4.4362,-25.241757094431,1.808815692497902
-1.4638501094227998,1.4638501094228002,0.24150553682859896,-0.292770021884559,4.5649,-34.820147384295,2.910793712116304
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,-0.292770021884559,6.94,-23.46269271406,4.9733086817627
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,-0.292770021884559,8.7922,-15.929644202661,7.734821301068182
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,-0.292770021884559,7.7032,-38.634712275937,7.828984502729546
-1.4638501094227998,1.4638501094228002,1.5626828853615238,-0.8783100656536795,4.2778,-17.499864382291,1.115344194499376
-1.4638501094227998,1.4638501094228002,0.7955476507295045,-0.8783100656536795,4.4362,-26.672475941912,1.7906308437125389
-1.4638501094227998,1.4638501094228002,0.24150553682859896,-0.8783100656536795,4.5649,-30.877415857371,2.9609383645513003
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,-0.8783100656536795,6.94,-22.981139593358,4.9156607961509
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,-0.8783100656536795,4.852,-15.820599884993,5.410806906572634
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,-0.8783100656536795,7.7032,-45.094362610865,7.81585558295091
-1.4638501094227998,1.4638501094228002,1.5626828853615238,-1.4638501094228,4.2778,-17.184424310518,1.0967072586298832
-1.4638501094227998,1.4638501094228002,0.7955476507295045,-1.4638501094228,4.4362,-26.374481042943,1.8452701452122304
-1.4638501094227998,1.4638501094228002,0.24150553682859896,-1.4638501094228,4.5649,-28.423500979856,2.921552120634349
-1.4638501094227998,1.4638501094228002,-0.31253657707230353,-1.4638501094228,6.94,-23.105782505147,4.9147184308775
-1.4638501094227998,1.4638501094228002,-0.8665786909732076,-1.4638501094228,8.7823,-16.209361344318,7.568733017167866
-1.4638501094227998,1.4638501094228002,-1.4206208048741116,-1.4638501094228,7.7131,-50.711651497638,7.874395115349586
1.4638501094227996,0.8783100656536796,1.5626828853615238,1.4638501094228,4.2778,-21.337649897254,1.6985948845788348
1.4638501094227996,0.8783100656536796,0.7955476507295045,1.4638501094228,4.4461,-28.710404939646,3.629032561796949
1.4638501094227996,0.8783100656536796,0.24150553682859896,1.4638501094228,6.7825,-28.795859294911,4.288241946524944
1.4638501094227996,0.8783100656536796,-0.31253657707230353,1.4638501094228,8.6734,-49.849481089086,8.484088083011278
1.4638501094227996,0.8783100656536796,-0.8665786909732076,1.4638501094228,7.3369,-20.717006294266,6.354800114957538
1.4638501094227996,0.8783100656536796,-1.4206208048741116,1.4638501094228,6.4855,-16.492651944962,4.121589378739129
1.4638501094227996,0.8783100656536796,1.5626828853615238,0.8783100656536795,4.2778,-21.00956441418,1.7472811045015326
1.4638501094227996,0.8783100656536796,0.7955476507295045,0.8783100656536795,7.8913,-29.191396925997,6.569492274972786
1.4638501094227996,0.8783100656536796,0.24150553682859896,0.8783100656536795,6.8023,-30.153704806573,4.283045287582485
1.4638501094227996,0.8783100656536796,-0.31253657707230353,0.8783100656536795,8.6932,-50.84701370053,8.488335986335798
1.4638501094227996,0.8783100656536796,-0.8665786909732076,0.8783100656536795,7.327,-21.117246879723,6.314655479172076
1.4638501094227996,0.8783100656536796,-1.4206208048741116,0.8783100656536795,6.4756,-16.403447366761,4.121800403826917
1.4638501094227996,0.8783100656536796,1.5626828853615238,0.292770021884559,4.2778,-21.094582399528,1.7051811474148093
1.4638501094227996,0.8783100656536796,0.7955476507295045,0.292770021884559,4.4362,-29.664204316577,3.6213186823091297
1.4638501094227996,0.8783100656536796,0.24150553682859896,0.292770021884559,6.8023,-30.385223017875,4.343518034484427
1.4638501094227996,0.8783100656536796,-0.31253657707230353,0.292770021884559,8.6833,-47.724144124325,8.618472039000602
1.4638501094227996,0.8783100656536796,-0.8665786909732076,0.292770021884559,8.8615,-20.959245645041,8.398999847000466
1.4638501094227996,0.8783100656536796,-1.4206208048741116,0.292770021884559,2.6344,-13.188370385051,0.2996281747057367
1.4638501094227996,0.8783100656536796,1.5626828853615238,-0.292770021884559,4.2778,-21.284698861392,1.7415072037865733
1.4638501094227996,0.8783100656536796,0.7955476507295045,-0.292770021884559,4.4362,-28.966841818111,3.63923492971323
1.4638501094227996,0.8783100656536796,0.24150553682859896,-0.292770021884559,6.8023,-30.603662832801,4.270565148373741
1.4638501094227996,0.8783100656536796,-0.31253657707230353,-0.292770021884559,8.6833,-47.144216318984,8.564699262022108
1.4638501094227996,0.8783100656536796,-0.8665786909732076,-0.292770021884559,7.327,-21.009872579516,6.3247742248037975
1.4638501094227996,0.8783100656536796,-1.4206208048741116,-0.292770021884559,2.6344,-13.363387424491,0.3297951038285811
